Episode,Mean Steps,Mean Rewards,Mean Q Sizes
872,287.4,-276.4,24406.6
873,184.1,-173.1,24428.4
874,407.5,-396.5,24464.3
875,278.5,-267.5,24492.4
876,245.9,-234.9,24519.5
877,242.6,-231.6,24548.2
878,211.7,-200.7,24573.0
879,240.0,-229.0,24600.7
880,321.1,-310.1,24633.9
881,349.7,-338.7,24667.2
882,284.4,-273.4,24692.2
883,189.7,-178.7,24715.2
884,115.9,-104.9,24733.3
885,227.1,-216.1,24758.4
886,270.8,-259.8,24784.3
887,463.8,-452.8,24824.2
888,171.8,-160.8,24843.8
889,245.9,-234.9,24868.4
890,226.2,-215.2,24891.2
891,154.4,-143.4,24915.4
892,316.4,-305.4,24945.9
893,246.4,-235.4,24974.6
894,202.4,-191.4,24997.6
895,246.0,-235.0,25023.4
896,334.8,-323.8,25053.7
897,221.7,-210.7,25077.9
898,221.5,-210.5,25102.7
899,419.7,-408.7,25138.2
900,358.3,-347.3,25173.7
901,273.5,-262.5,25204.3
902,337.0,-326.0,25236.7
903,189.2,-178.2,25260.7
904,213.1,-202.1,25283.9
905,302.0,-291.0,25313.4
906,285.2,-274.2,25341.3
907,289.8,-278.8,25372.1
908,331.9,-320.9,25400.6
909,255.6,-244.6,25429.0
910,240.4,-229.4,25455.2
911,274.0,-263.0,25483.3
912,177.4,-166.4,25503.1
913,253.7,-242.7,25530.2
914,128.4,-117.4,25547.0
915,163.4,-152.4,25566.2
916,333.9,-322.9,25600.8
917,431.1,-420.1,25637.3
918,135.0,-124.0,25656.7
919,294.0,-283.0,25687.8
920,181.0,-170.0,25709.6
921,234.3,-223.3,25736.5
922,279.1,-268.1,25761.7
923,261.9,-250.9,25787.5
924,163.7,-152.7,25808.2
925,264.7,-253.7,25838.5
926,258.5,-247.5,25866.1
927,331.0,-320.0,25896.6
928,240.4,-229.4,25922.1
929,224.5,-213.5,25947.5
930,296.9,-285.9,25975.1
931,193.8,-182.8,25998.4
932,278.1,-267.1,26026.2
933,173.5,-162.5,26049.7
934,253.2,-242.2,26076.8
935,189.6,-178.6,26100.2
936,172.3,-161.3,26120.0
937,163.2,-152.2,26139.4
938,323.8,-312.8,26173.3
939,283.4,-272.4,26200.7
940,195.2,-184.2,26224.0
941,243.5,-232.5,26249.3
942,291.8,-280.8,26281.3
943,166.1,-155.1,26301.6
944,346.5,-335.5,26334.9
945,231.9,-220.9,26360.0
946,354.2,-343.2,26392.4
947,189.4,-178.4,26413.1
948,139.1,-128.1,26433.6
949,376.5,-365.5,26466.2
950,281.5,-270.5,26493.1
951,230.7,-219.7,26518.6
952,265.8,-254.8,26549.6
953,295.8,-284.8,26579.0
954,185.6,-174.6,26601.8
955,295.4,-284.4,26630.2
956,185.4,-174.4,26651.8
957,165.3,-154.3,26673.5
958,205.8,-194.8,26696.7
959,204.7,-193.7,26719.9
960,337.5,-326.5,26750.6
961,306.0,-295.0,26779.0
962,199.2,-188.2,26800.8
963,199.8,-188.8,26823.4
964,346.1,-335.1,26855.6
965,205.1,-194.1,26877.9
966,249.3,-238.3,26902.8
967,268.2,-257.2,26930.4
968,392.9,-381.9,26963.2
969,255.1,-244.1,26991.1
970,237.1,-226.1,27016.0
971,254.5,-243.5,27041.6
972,255.0,-244.0,27070.9
973,259.2,-248.2,27100.1
974,199.6,-188.6,27123.2
975,238.9,-227.9,27148.2
976,394.6,-383.6,27182.9
977,210.9,-199.9,27207.1
978,296.7,-285.7,27238.2
979,188.1,-177.1,27261.4
980,252.5,-241.5,27288.9
981,293.5,-282.5,27317.2
982,230.0,-219.0,27340.8
983,284.6,-273.6,27371.5
984,182.3,-171.3,27396.4
985,180.0,-169.0,27420.2
986,261.4,-250.4,27449.2
987,305.4,-294.4,27480.7
988,296.6,-285.6,27507.0
989,183.9,-172.9,27524.7
990,303.2,-292.2,27559.8
991,325.1,-314.1,27592.0
992,208.9,-197.9,27616.0
993,232.9,-221.9,27640.1
994,228.7,-217.7,27668.5
995,281.1,-270.1,27695.7
996,187.1,-176.1,27717.8
997,309.2,-298.2,27747.4
998,149.3,-138.3,27768.1
999,327.5,-316.5,27800.5
1000,365.2,-354.2,27835.0
1001,306.6,-295.6,27864.5
1002,229.7,-218.7,27888.6
1003,373.6,-362.6,27924.8
1004,194.7,-183.7,27948.7
1005,189.6,-178.6,27971.8
1006,248.0,-237.0,27998.1
1007,223.3,-212.3,28023.2
1008,168.5,-157.5,28043.2
1009,189.4,-178.4,28065.8
1010,340.2,-329.2,28097.5
1011,244.6,-233.6,28124.5
1012,271.6,-260.6,28149.3
1013,287.6,-276.6,28181.1
1014,306.8,-295.8,28209.6
1015,170.1,-159.1,28232.6
1016,272.3,-261.3,28259.2
1017,268.5,-257.5,28286.5
1018,136.4,-125.4,28304.9
1019,199.7,-188.7,28328.3
1020,260.4,-249.4,28356.7
1021,194.4,-183.4,28380.7
1022,244.0,-233.0,28407.3
1023,297.2,-286.2,28438.8
1024,233.3,-222.3,28465.2
1025,225.7,-214.7,28489.8
1026,268.8,-257.8,28519.9
1027,283.6,-272.6,28546.9
1028,394.3,-383.3,28581.6
1029,209.1,-198.1,28606.4
1030,407.8,-396.8,28641.3
1031,204.1,-193.1,28663.1
1032,199.4,-188.4,28688.3
1033,290.8,-279.8,28717.8
1034,338.0,-327.0,28751.0
1035,199.6,-188.6,28772.2
1036,267.0,-256.0,28798.6
1037,174.6,-163.6,28822.6
1038,298.5,-287.5,28853.5
1039,253.8,-242.8,28881.6
1040,217.4,-206.4,28906.9
1041,294.0,-283.0,28937.0
1042,223.9,-212.9,28958.1
1043,248.2,-237.2,28985.3
1044,297.6,-286.6,29012.6
1045,328.0,-317.0,29045.0
1046,239.2,-228.2,29068.7
1047,191.7,-180.7,29091.9
1048,300.1,-289.1,29120.0
1049,286.2,-275.2,29148.0
1050,252.7,-241.7,29175.5
1051,324.9,-313.9,29206.9
1052,242.3,-231.3,29232.9
1053,193.9,-182.9,29256.5
1054,218.4,-207.4,29282.4
1055,256.6,-245.6,29309.6
1056,168.0,-157.0,29331.0
1057,430.6,-419.6,29368.5
1058,142.5,-131.5,29388.3
1059,375.0,-364.0,29420.9
1060,144.5,-133.5,29437.9
1061,307.9,-296.9,29465.3
1062,271.5,-260.5,29492.6
1063,341.0,-330.0,29526.2
1064,286.8,-275.8,29554.6
1065,186.0,-175.0,29578.9
1066,177.5,-166.5,29602.4
1067,239.6,-228.6,29625.3
1068,367.8,-356.8,29656.8
1069,166.3,-155.3,29679.0
1070,161.6,-150.6,29702.2
1071,251.2,-240.2,29729.8
1072,255.4,-244.4,29756.2
1073,161.2,-150.2,29777.0
1074,224.7,-213.7,29802.2
1075,202.7,-191.7,29827.2
1076,129.6,-118.6,29846.7
1077,353.3,-342.3,29879.0
1078,302.7,-291.7,29910.9
1079,294.0,-283.0,29939.1
1080,176.1,-165.1,29960.2
1081,179.5,-168.5,29980.3
1082,226.5,-215.5,30006.2
1083,172.7,-161.7,30026.0
1084,217.7,-206.7,30050.5
1085,154.6,-143.6,30073.1
1086,216.8,-205.8,30096.4
1087,364.6,-353.6,30131.6
1088,174.1,-163.1,30155.0
1089,283.7,-272.7,30185.5
1090,213.8,-202.8,30212.0
1091,332.4,-321.4,30241.8
1092,237.0,-226.0,30269.2
1093,272.2,-261.2,30297.6
1094,302.1,-291.1,30330.3
1095,295.8,-284.8,30358.0
1096,221.6,-210.6,30379.5
1097,244.7,-233.7,30408.3
1098,217.1,-206.1,30431.2
1099,321.3,-310.3,30463.9
1100,211.1,-200.1,30486.8
1101,222.7,-211.7,30509.6
1102,201.7,-190.7,30532.0
1103,228.9,-217.9,30558.9
1104,215.7,-204.7,30585.2
1105,363.7,-352.7,30618.9
1106,134.8,-123.8,30640.9
1107,308.1,-297.1,30672.1
1108,195.2,-184.2,30696.1
1109,323.7,-312.7,30727.6
1110,193.3,-182.3,30750.7
1111,443.5,-432.5,30789.1
1112,223.0,-212.0,30810.9
1113,178.2,-167.2,30834.9
1114,300.0,-289.0,30861.6
1115,312.9,-301.9,30890.3
1116,283.1,-272.1,30918.3
1117,368.3,-357.3,30950.9
1118,396.9,-385.9,30989.2
1119,292.3,-281.3,31018.7
1120,276.5,-265.5,31046.6
1121,175.6,-164.6,31067.1
1122,266.9,-255.9,31092.1
1123,284.2,-273.2,31122.8
1124,192.5,-181.5,31144.8
1125,287.0,-276.0,31175.9
1126,242.8,-231.8,31198.1
1127,274.2,-263.2,31226.1
1128,283.5,-272.5,31254.3
1129,251.7,-240.7,31280.3
1130,205.9,-194.9,31303.8
1131,226.4,-215.4,31329.5
1132,245.4,-234.4,31353.1
1133,212.2,-201.2,31375.7
1134,180.5,-169.5,31397.3
1135,266.3,-255.3,31425.2
1136,219.1,-208.1,31448.4
1137,274.5,-263.5,31478.2
1138,376.7,-365.7,31514.1
1139,240.9,-229.9,31541.7
1140,212.9,-201.9,31568.9
1141,191.0,-180.0,31592.2
1142,270.8,-259.8,31618.9
1143,311.0,-300.0,31649.9
1144,239.1,-228.1,31674.0
1145,367.3,-356.3,31707.1
1146,300.3,-289.3,31736.9
1147,232.0,-221.0,31761.9
1148,303.8,-292.8,31790.0
1149,226.4,-215.4,31815.6
1150,328.5,-317.5,31846.6
1151,338.6,-327.6,31877.2
1152,273.6,-262.6,31902.3
1153,256.4,-245.4,31933.2
1154,206.4,-195.4,31955.7
1155,360.5,-349.5,31991.1
1156,433.8,-422.8,32025.7
1157,368.3,-357.3,32061.5
1158,276.2,-265.2,32092.5
1159,183.8,-172.8,32114.4
1160,331.3,-320.3,32144.6
1161,256.8,-245.8,32174.7
1162,208.8,-197.8,32197.5
1163,307.9,-296.9,32226.7
1164,406.2,-395.2,32263.2
1165,159.1,-148.1,32282.4
1166,221.5,-210.5,32307.1
1167,315.1,-304.1,32337.3
1168,466.7,-455.7,32375.6
1169,95.5,-84.5,32391.2
1170,306.3,-295.3,32419.0
1171,250.6,-239.6,32447.8
1172,178.2,-167.2,32468.9
1173,361.8,-350.8,32503.9
1174,251.2,-240.2,32529.2
1175,217.9,-206.9,32552.7
1176,251.7,-240.7,32579.6
1177,109.2,-98.2,32595.8
1178,289.1,-278.1,32625.6
1179,445.5,-434.5,32664.5
1180,240.2,-229.2,32692.5
1181,191.2,-180.2,32713.7
1182,386.6,-375.6,32749.5
1183,263.4,-252.4,32778.7
1184,355.6,-344.6,32811.6
1185,276.9,-265.9,32837.5
1186,241.3,-230.3,32866.2
1187,240.1,-229.1,32892.4
1188,315.7,-304.7,32925.8
1189,300.5,-289.5,32954.7
1190,320.6,-309.6,32986.1
1191,133.6,-122.6,33005.5
1192,265.0,-254.0,33031.7
1193,172.5,-161.5,33051.1
1194,276.1,-265.1,33081.5
1195,233.0,-222.0,33109.8
1196,163.1,-152.1,33130.8
1197,235.0,-224.0,33154.9
1198,243.4,-232.4,33182.3
1199,182.6,-171.6,33205.7
1200,257.9,-246.9,33232.5
1201,231.6,-220.6,33258.2
1202,394.9,-383.9,33294.3
1203,185.5,-174.5,33316.3
1204,329.7,-318.7,33346.7
1205,428.3,-417.3,33382.1
1206,159.8,-148.8,33402.2
1207,237.7,-226.7,33425.0
1208,228.9,-217.9,33451.3
1209,292.7,-281.7,33478.6
1210,260.1,-249.1,33507.4
1211,316.3,-305.3,33537.8
1212,136.2,-125.2,33555.2
1213,216.9,-205.9,33580.8
1214,198.4,-187.4,33604.1
1215,148.5,-137.5,33625.4
1216,200.9,-189.9,33649.7
1217,296.4,-285.4,33678.8
1218,283.8,-272.8,33706.5
1219,146.7,-135.7,33724.1
1220,301.9,-290.9,33754.3
1221,161.5,-150.5,33771.8
1222,259.0,-248.0,33800.0
1223,208.4,-197.4,33823.4
1224,173.7,-162.7,33843.8
1225,305.1,-294.1,33871.0
1226,125.1,-114.1,33886.2
1227,276.3,-265.3,33915.3
1228,253.8,-242.8,33940.4
1229,217.6,-206.6,33965.5
1230,187.4,-176.4,33989.2
1231,294.0,-283.0,34016.4
1232,292.3,-281.3,34044.7
1233,208.3,-197.3,34068.9
1234,249.4,-238.4,34096.8
1235,220.8,-209.8,34122.3
1236,200.2,-189.2,34143.9
1237,200.8,-189.8,34165.9
1238,196.2,-185.2,34186.7
1239,322.0,-311.0,34220.4
1240,243.4,-232.4,34246.6
1241,283.8,-272.8,34275.4
1242,379.0,-368.0,34311.3
1243,265.5,-254.5,34340.9
1244,238.5,-227.5,34361.7
1245,217.5,-206.5,34384.8
1246,124.5,-113.5,34403.7
1247,214.5,-203.5,34429.0
1248,279.9,-268.9,34455.9
1249,319.3,-308.3,34486.5
1250,166.9,-155.9,34506.4
1251,219.6,-208.6,34531.8
1252,253.9,-242.9,34559.7
1253,368.5,-357.5,34592.7
1254,294.7,-283.7,34622.4
1255,270.9,-259.9,34649.3
1256,307.1,-296.1,34678.8
1257,266.7,-255.7,34708.1
1258,194.7,-183.7,34728.7
1259,173.9,-162.9,34748.4
1260,292.1,-281.1,34773.0
1261,240.6,-229.6,34799.4
1262,270.2,-259.2,34825.8
1263,348.1,-337.1,34857.0
1264,186.3,-175.3,34881.4
1265,291.7,-280.7,34911.1
1266,268.9,-257.9,34938.3
1267,285.5,-274.5,34962.6
1268,227.5,-216.5,34987.2
1269,353.7,-342.7,35018.3
1270,246.0,-235.0,35045.5
1271,250.9,-239.9,35069.6
1272,171.6,-160.6,35093.5
1273,228.3,-217.3,35114.6
1274,242.0,-231.0,35140.8
1275,280.1,-269.1,35170.3
1276,225.6,-214.6,35195.6
1277,275.1,-264.1,35221.7
1278,221.3,-210.3,35245.9
1279,218.7,-207.7,35271.0
1280,214.4,-203.4,35295.9
1281,283.4,-272.4,35324.0
1282,185.3,-174.3,35346.3
1283,296.6,-285.6,35375.6
1284,158.5,-147.5,35396.6
1285,169.6,-158.6,35418.8
1286,354.2,-343.2,35455.1
1287,244.6,-233.6,35482.5
1288,315.3,-304.3,35514.5
1289,168.7,-157.7,35536.4
1290,369.2,-358.2,35569.7
1291,215.1,-204.1,35596.5
1292,292.6,-281.6,35624.2
1293,236.1,-225.1,35651.9
1294,385.2,-374.2,35686.8
1295,231.3,-220.3,35713.8
1296,221.6,-210.6,35740.3
1297,232.6,-221.6,35766.5
1298,257.8,-246.8,35790.4
1299,234.0,-223.0,35815.9
1300,242.5,-231.5,35840.7
1301,341.2,-330.2,35868.0
1302,273.0,-262.0,35897.4
1303,244.4,-233.4,35924.3
1304,296.5,-285.5,35948.9
1305,334.8,-323.8,35977.7
1306,230.5,-219.5,36002.9
1307,228.4,-217.4,36027.0
1308,312.5,-301.5,36055.9
1309,291.5,-280.5,36087.4
1310,235.9,-224.9,36114.7
1311,307.5,-296.5,36147.4
1312,240.8,-229.8,36172.4
1313,177.4,-166.4,36190.6
1314,278.6,-267.6,36219.5
1315,105.1,-94.1,36236.1
1316,262.7,-251.7,36262.6
1317,239.4,-228.4,36289.8
1318,149.9,-138.9,36309.5
1319,330.7,-319.7,36339.6
1320,179.2,-168.2,36361.8
1321,344.4,-333.4,36394.3
1322,326.9,-315.9,36425.4
1323,228.9,-217.9,36449.1
1324,188.9,-177.9,36471.4
1325,182.7,-171.7,36492.2
1326,267.7,-256.7,36517.8
1327,312.6,-301.6,36548.2
1328,218.7,-207.7,36574.8
1329,188.0,-177.0,36597.1
1330,252.7,-241.7,36625.0
1331,189.7,-178.7,36649.9
1332,288.0,-277.0,36676.3
1333,257.6,-246.6,36702.4
1334,294.6,-283.6,36731.7
1335,296.3,-285.3,36760.4
1336,292.6,-281.6,36788.9
1337,156.9,-145.9,36809.5
1338,239.8,-228.8,36835.2
1339,122.4,-111.4,36854.6
1340,195.0,-184.0,36876.7
1341,305.6,-294.6,36906.5
1342,160.7,-149.7,36924.7
1343,201.8,-190.8,36946.6
1344,193.7,-182.7,36971.2
1345,244.2,-233.2,36998.9
1346,274.5,-263.5,37026.9
1347,213.2,-202.2,37051.2
1348,270.4,-259.4,37079.5
1349,233.8,-222.8,37101.1
1350,361.5,-350.5,37131.8
1351,187.0,-176.0,37151.6
1352,211.7,-200.7,37173.7
1353,292.3,-281.3,37203.2
1354,195.0,-184.0,37228.2
1355,186.3,-175.3,37252.4
1356,288.3,-277.3,37282.2
1357,201.2,-190.2,37303.1
1358,119.1,-108.1,37318.8
1359,344.8,-333.8,37352.2
1360,232.1,-221.1,37374.9
1361,346.5,-335.5,37405.8
1362,287.9,-276.9,37435.2
1363,245.2,-234.2,37460.7
1364,291.9,-280.9,37489.3
1365,208.7,-197.7,37510.4
1366,291.7,-280.7,37539.0
1367,280.3,-269.3,37570.3
1368,240.3,-229.3,37598.2
1369,171.3,-160.3,37619.7
1370,238.1,-227.1,37647.6
1371,296.9,-285.9,37674.0
1372,296.5,-285.5,37706.4
1373,274.5,-263.5,37734.8
1374,365.7,-354.7,37767.1
1375,267.2,-256.2,37795.0
1376,228.5,-217.5,37820.2
1377,160.8,-149.8,37839.7
1378,222.7,-211.7,37866.2
1379,170.0,-159.0,37887.9
1380,241.6,-230.6,37915.3
1381,279.7,-268.7,37944.3
1382,179.7,-168.7,37963.5
1383,322.9,-311.9,37993.9
1384,290.6,-279.6,38022.7
1385,335.0,-324.0,38055.8
1386,247.0,-236.0,38081.5
1387,254.8,-243.8,38110.8
1388,233.2,-222.2,38133.2
1389,170.2,-159.2,38156.0
1390,283.8,-272.8,38182.2
1391,228.3,-217.3,38206.5
1392,290.6,-279.6,38232.2
1393,341.9,-330.9,38265.2
1394,322.4,-311.4,38295.1
1395,252.5,-241.5,38320.0
1396,184.6,-173.6,38343.5
1397,299.6,-288.6,38372.3
1398,280.2,-269.2,38401.2
1399,227.0,-216.0,38426.5
1400,318.2,-307.2,38458.9
1401,189.4,-178.4,38483.6
1402,244.9,-233.9,38511.1
1403,374.3,-363.3,38544.3
1404,311.5,-300.5,38574.8
1405,175.9,-164.9,38595.9
1406,214.6,-203.6,38618.8
1407,336.0,-325.0,38649.2
1408,261.8,-250.8,38677.4
1409,239.5,-228.5,38702.8
1410,288.2,-277.2,38730.1
1411,283.7,-272.7,38757.8
1412,236.2,-225.2,38785.2
1413,307.1,-296.1,38818.1
1414,235.1,-224.1,38844.4
1415,330.7,-319.7,38877.9
1416,322.3,-311.3,38909.2
1417,243.4,-232.4,38936.4
1418,229.4,-218.4,38963.7
1419,296.4,-285.4,38993.8
1420,109.9,-98.9,39011.2
1421,290.6,-279.6,39038.7
1422,173.3,-162.3,39060.3
1423,312.9,-301.9,39089.1
1424,227.9,-216.9,39115.1
1425,206.0,-195.0,39138.0
1426,239.6,-228.6,39161.0
1427,282.4,-271.4,39192.1
1428,338.8,-327.8,39224.9
1429,299.6,-288.6,39257.1
1430,272.1,-261.1,39281.1
1431,271.6,-260.6,39311.1
1432,340.8,-329.8,39343.5
1433,234.4,-223.4,39371.7
1434,305.3,-294.3,39404.3
1435,288.1,-277.1,39432.8
1436,359.8,-348.8,39466.9
1437,257.8,-246.8,39493.4
1438,219.0,-208.0,39517.3
1439,210.5,-199.5,39541.2
1440,386.5,-375.5,39573.9
1441,234.5,-223.5,39597.2
1442,281.9,-270.9,39626.4
1443,191.5,-180.5,39650.5
1444,236.6,-225.6,39677.3
1445,298.9,-287.9,39708.0
1446,199.0,-188.0,39730.5
1447,304.5,-293.5,39761.6
1448,229.7,-218.7,39784.6
1449,179.5,-168.5,39803.1
1450,317.9,-306.9,39834.0
1451,254.5,-243.5,39858.6
1452,265.3,-254.3,39886.6
1453,249.0,-238.0,39909.5
1454,151.1,-140.1,39933.0
1455,277.0,-266.0,39960.1
1456,229.4,-218.4,39982.0
1457,293.7,-282.7,40010.2
1458,171.9,-160.9,40030.3
1459,327.7,-316.7,40061.8
1460,157.7,-146.7,40084.2
1461,164.7,-153.7,40106.2
1462,266.0,-255.0,40133.8
1463,106.7,-95.7,40150.4
1464,213.9,-202.9,40173.1
1465,264.1,-253.1,40198.7
1466,243.5,-232.5,40225.8
1467,307.4,-296.4,40257.2
1468,166.0,-155.0,40280.1
1469,247.6,-236.6,40304.9
1470,332.7,-321.7,40337.0
1471,296.1,-285.1,40366.8
1472,376.8,-365.8,40400.4
1473,338.4,-327.4,40433.4
1474,251.9,-240.9,40458.3
1475,362.6,-351.6,40490.3
1476,230.6,-219.6,40513.4
1477,246.4,-235.4,40540.5
1478,252.2,-241.2,40566.5
1479,133.2,-122.2,40587.2
1480,155.8,-144.8,40608.1
1481,237.1,-226.1,40632.3
1482,252.9,-241.9,40658.8
1483,249.4,-238.4,40688.6
1484,136.9,-125.9,40705.8
1485,245.9,-234.9,40733.9
1486,270.8,-259.8,40761.4
1487,321.8,-310.8,40791.8
1488,169.6,-158.6,40814.1
1489,230.2,-219.2,40838.9
1490,273.9,-262.9,40867.1
1491,207.1,-196.1,40890.8
1492,346.0,-335.0,40921.3
1493,217.0,-206.0,40949.1
1494,190.9,-179.9,40974.2
1495,222.5,-211.5,40996.9
1496,341.3,-330.3,41028.9
1497,347.5,-336.5,41059.9
1498,235.9,-224.9,41084.2
1499,178.7,-167.7,41107.3
1500,239.2,-228.2,41133.0
1501,256.2,-245.2,41159.2
1502,251.3,-240.3,41187.0
1503,296.8,-285.8,41216.9
1504,295.3,-284.3,41245.5
1505,287.1,-276.1,41274.7
1506,325.9,-314.9,41305.9
1507,240.1,-229.1,41332.4
1508,167.1,-156.1,41352.0
1509,242.1,-231.1,41377.1
1510,196.9,-185.9,41400.6
1511,318.4,-307.4,41429.4
1512,279.2,-268.2,41457.9
1513,250.7,-239.7,41484.6
1514,260.5,-249.5,41513.8
1515,252.1,-241.1,41540.8
1516,330.7,-319.7,41568.8
1517,247.7,-236.7,41592.2
1518,266.7,-255.7,41621.3
1519,292.6,-281.6,41650.9
1520,303.4,-292.4,41677.7
1521,319.4,-308.4,41711.1
1522,250.1,-239.1,41738.1
1523,189.9,-178.9,41760.8
1524,292.1,-281.1,41789.7
1525,291.7,-280.7,41821.7
1526,251.8,-240.8,41847.6
1527,278.8,-267.8,41875.9
1528,157.9,-146.9,41898.9
1529,237.6,-226.6,41926.9
1530,324.6,-313.6,41959.0
1531,261.2,-250.2,41986.6
1532,290.1,-279.1,42016.4
1533,281.5,-270.5,42044.3
1534,106.8,-95.8,42059.2
1535,318.9,-307.9,42089.3
1536,204.5,-193.5,42113.0
1537,280.0,-269.0,42144.5
1538,237.7,-226.7,42170.0
1539,369.8,-358.8,42203.4
1540,201.8,-190.8,42227.9
1541,223.5,-212.5,42250.0
1542,286.5,-275.5,42281.3
1543,178.5,-167.5,42303.2
1544,267.1,-256.1,42331.9
1545,218.2,-207.2,42356.5
1546,107.3,-96.3,42373.9
1547,166.9,-155.9,42394.7
1548,315.4,-304.4,42422.2
1549,241.6,-230.6,42444.8
1550,232.2,-221.2,42467.1
1551,213.6,-202.6,42492.1
1552,169.4,-158.4,42508.9
1553,331.2,-320.2,42542.2
1554,150.8,-139.8,42564.0
1555,253.5,-242.5,42592.8
1556,246.1,-235.1,42621.1
1557,254.3,-243.3,42644.9
1558,216.3,-205.3,42670.4
1559,233.4,-222.4,42696.4
1560,324.5,-313.5,42723.1
1561,174.6,-163.6,42745.5
1562,271.6,-260.6,42773.5
1563,228.1,-217.1,42797.1
1564,164.7,-153.7,42818.0
1565,220.9,-209.9,42839.4
1566,285.6,-274.6,42868.3
1567,171.4,-160.4,42887.7
1568,178.0,-167.0,42909.8
1569,252.5,-241.5,42937.2
1570,208.9,-197.9,42962.9
1571,187.6,-176.6,42985.2
1572,254.8,-243.8,43012.3
1573,300.8,-289.8,43041.5
1574,236.6,-225.6,43065.6
1575,152.4,-141.4,43087.3
1576,316.3,-305.3,43112.4
1577,216.0,-205.0,43138.4
1578,195.7,-184.7,43160.1
1579,116.1,-105.1,43174.6
1580,312.8,-301.8,43204.4
1581,230.7,-219.7,43228.6
1582,220.2,-209.2,43252.1
1583,278.5,-267.5,43280.6
1584,329.3,-318.3,43309.4
1585,254.9,-243.9,43336.7
1586,241.2,-230.2,43362.7
1587,255.0,-244.0,43389.0
1588,159.6,-148.6,43408.5
1589,223.8,-212.8,43434.5
1590,149.2,-138.2,43454.6
1591,277.8,-266.8,43481.7
1592,139.9,-128.9,43500.1
1593,197.1,-186.1,43521.0
1594,318.1,-307.1,43553.7
1595,291.1,-280.1,43581.2
1596,270.2,-259.2,43609.1
1597,247.2,-236.2,43631.9
1598,149.7,-138.7,43649.3
1599,278.6,-267.6,43678.2
1600,294.0,-283.0,43706.0
1601,312.0,-301.0,43739.0
1602,243.1,-232.1,43767.8
1603,310.1,-299.1,43796.1
1604,376.9,-365.9,43831.9
1605,244.3,-233.3,43855.2
1606,266.2,-255.2,43884.7
1607,217.4,-206.4,43908.1
1608,228.8,-217.8,43935.5
1609,262.2,-251.2,43960.2
1610,244.8,-233.8,43987.0
1611,304.6,-293.6,44016.2
1612,310.7,-299.7,44043.5
1613,358.6,-347.6,44077.2
1614,309.7,-298.7,44104.6
1615,136.6,-125.6,44122.6
1616,391.3,-380.3,44155.4
1617,175.8,-164.8,44176.9
1618,213.6,-202.6,44201.5
1619,192.3,-181.3,44224.9
1620,251.1,-240.1,44250.8
1621,311.2,-300.2,44280.1
1622,271.4,-260.4,44308.2
1623,117.1,-106.1,44323.1
1624,266.9,-255.9,44350.4
1625,283.0,-272.0,44380.0
1626,221.8,-210.8,44403.9
1627,287.2,-276.2,44430.4
1628,239.4,-228.4,44456.9
1629,276.6,-265.6,44486.7
1630,191.7,-180.7,44508.1
1631,240.0,-229.0,44535.3
1632,346.3,-335.3,44567.5
1633,324.9,-313.9,44596.5
1634,244.3,-233.3,44623.2
1635,281.3,-270.3,44651.5
1636,352.4,-341.4,44682.7
1637,281.1,-270.1,44710.0
1638,212.2,-201.2,44731.5
1639,214.3,-203.3,44755.9
1640,122.5,-111.5,44773.4
1641,241.6,-230.6,44799.8
1642,352.9,-341.9,44832.0
1643,319.6,-308.6,44861.6
1644,229.7,-218.7,44887.4
1645,94.5,-83.5,44900.6
1646,300.8,-289.8,44932.4
1647,150.2,-139.2,44952.6
1648,143.3,-132.3,44971.9
1649,238.7,-227.7,45000.6
1650,140.1,-129.1,45020.2
1651,317.7,-306.7,45049.5
1652,442.9,-431.9,45086.2
1653,302.8,-291.8,45117.3
1654,237.6,-226.6,45142.7
1655,216.8,-205.8,45160.5
1656,170.7,-159.7,45183.1
1657,201.1,-190.1,45204.3
1658,312.7,-301.7,45236.7
1659,326.6,-315.6,45271.2
1660,251.6,-240.6,45296.4
1661,272.2,-261.2,45323.0
1662,214.5,-203.5,45346.2
1663,230.6,-219.6,45373.1
1664,169.8,-158.8,45393.1
1665,295.0,-284.0,45422.3
1666,147.7,-136.7,45438.9
1667,329.8,-318.8,45469.0
1668,267.6,-256.6,45499.2
1669,263.2,-252.2,45524.9
1670,247.1,-236.1,45550.5
1671,345.3,-334.3,45583.1
1672,223.3,-212.3,45609.1
1673,298.5,-287.5,45641.6
1674,351.6,-340.6,45672.4
1675,268.5,-257.5,45699.6
1676,251.2,-240.2,45726.8
1677,309.9,-298.9,45755.4
1678,184.1,-173.1,45778.3
1679,239.1,-228.1,45803.4
1680,207.0,-196.0,45826.8
1681,237.3,-226.3,45852.8
1682,286.6,-275.6,45880.9
1683,245.4,-234.4,45910.2
1684,196.9,-185.9,45931.1
1685,288.2,-277.2,45960.0
1686,358.1,-347.1,45992.2
1687,208.1,-197.1,46017.1
1688,326.0,-315.0,46050.0
1689,241.2,-230.2,46073.7
1690,234.9,-223.9,46099.2
1691,177.1,-166.1,46116.5
1692,260.5,-249.5,46143.4
1693,325.6,-314.6,46175.9
1694,322.0,-311.0,46205.1
1695,265.7,-254.7,46230.9
1696,263.9,-252.9,46254.4
1697,229.7,-218.7,46274.7
1698,278.4,-267.4,46302.6
1699,114.1,-103.1,46321.0
1700,165.2,-154.2,46340.6
